1,2,2,2,2
2,2,2,2,2
3,2,2,2,2
4,2,2,2,2
5,2,2,2,2
6,2,2,2,2
7,2,2,2,2
8,2,2,2,2
9,2,2,2,2
10,3,3,3,2
11,3,3,3,2
12,3,3,3,2
13,3,3,3,2
14,3,3,3,2
15,3,3,3,2
16,3,3,3,2
17,3,3,3,2
18,4,4,4,2
19,4,4,4,2
20,4,4,4,2
21,5,4,4,2
22,5,4,4,2
23,5,4,4,2
24,5,4,4,2
25,5,4,4,2
26,5,4,4,2
27,5,4,4,2
28,5,4,4,2
29,5,4,4,2
30,5,4,4,2
31,6,4,4,2
32,6,4,5,2
33,6,4,5,2
34,6,4,5,2
35,6,4,5,2
36,6,4,5,2
37,6,4,5,2
38,6,4,5,2
39,6,4,5,2
40,6,4,5,2
41,6,4,5,2
42,7,4,5,2
43,7,4,5,2
44,7,4,5,2
45,7,4,5,2
46,7,4,5,2
47,7,4,5,2
48,7,4,5,2
49,7,4,5,2
50,7,4,5,2
51,7,4,5,2
52,7,4,6,2
53,7,4,6,2
54,7,4,6,2
55,7,4,6,2
56,7,4,6,2
57,7,4,6,2
58,7,4,6,2
59,7,4,6,2
60,7,4,6,2
61,7,4,6,2
62,7,4,6,2
63,7,4,6,2
64,7,4,6,2
65,7,4,6,2
66,7,4,6,2
67,7,4,6,2
68,7,4,6,2
69,7,4,6,2
70,7,4,6,2
71,7,4,6,2
72,7,4,6,2
73,7,4,6,2
74,7,4,6,2
75,7,4,6,2
76,8,4,6,2
77,8,4,6,2
78,8,4,6,2
79,8,4,6,2
80,9,4,6,2
81,10,4,6,2
82,11,4,6,2
83,11,4,6,2
84,11,4,6,2
85,11,4,6,2
86,11,4,6,2
87,11,4,6,2
88,11,4,6,2
89,11,4,6,2
90,11,4,6,2
91,12,4,6,2
92,12,4,6,2
93,13,4,6,2
94,13,4,6,2
95,14,4,6,2
96,14,4,6,2
97,14,4,6,2
98,14,4,6,2
99,14,4,6,2
100,14,4,6,2
