90,60,60,54,18
91,60,60,54,19
92,60,60,54,19
93,60,60,54,19
94,60,60,54,21
95,60,60,54,21
96,60,60,54,22
97,60,60,54,22
98,60,60,54,22
99,60,60,54,22
100,60,60,54,22
1,2,2,2,2
2,2,2,2,2
3,2,2,2,2
4,3,3,3,2
5,4,4,4,2
6,4,4,4,2
7,4,4,5,2
8,5,5,5,2
9,7,6,6,2
10,9,8,8,2
11,9,8,9,2
12,10,9,10,2
13,12,9,11,2
14,14,11,13,2
15,15,12,15,2
16,15,14,16,3
17,16,15,16,4
18,18,17,16,5
19,19,19,17,5
20,20,20,19,5
21,20,21,20,6
22,20,21,21,6
23,20,21,21,6
24,21,22,21,7
25,22,22,21,7
26,22,23,21,7
27,24,23,21,7
28,25,24,22,7
29,25,26,24,7
30,26,27,24,7
31,27,28,25,8
32,27,29,27,8
33,28,29,27,8
34,30,31,27,9
35,30,33,29,9
36,31,33,30,9
37,31,35,31,9
38,31,36,31,9
39,33,36,31,9
40,34,37,33,10
41,35,37,35,10
42,36,38,36,10
43,37,39,36,10
44,37,39,37,11
45,38,39,39,11
46,38,39,40,11
47,40,40,41,12
48,40,42,41,12
49,41,42,41,12
50,42,42,42,13
51,42,42,42,13
52,42,43,43,13
53,43,44,45,13
54,43,45,45,13
55,43,45,45,13
56,43,46,45,14
57,43,46,46,14
58,43,47,47,14
59,43,48,48,15
60,44,49,48,15
61,45,49,48,15
62,46,49,48,15
63,46,49,49,15
64,46,49,49,15
65,48,50,49,15
66,48,50,49,15
67,49,50,49,15
68,49,51,50,15
69,49,51,50,15
70,51,51,50,15
71,53,51,50,15
72,53,51,50,15
73,53,52,50,15
74,53,52,50,15
75,53,52,50,15
76,53,52,50,15
77,53,53,50,15
78,53,53,50,15
79,53,53,50,15
80,53,53,50,15
81,53,53,50,15
82,53,53,50,15
83,53,53,50,15
84,53,53,50,15
85,53,53,50,15
86,53,53,50,15
87,53,53,50,15
88,53,53,51,15
89,53,53,51,15
90,53,53,51,15
91,53,53,52,15
92,53,53,52,15
93,53,53,53,15
94,53,53,53,15
95,53,53,53,15
96,53,53,53,15
97,53,53,53,15
98,53,53,53,15
99,53,53,53,15
100,53,53,53,15
1,2,2,2,2
2,2,2,2,2
3,2,2,2,2
4,3,3,3,2
5,4,4,4,3
6,5,4,5,4
7,5,4,5,4
8,5,5,5,4
9,5,5,5,4
10,5,5,6,4
11,6,5,6,4
12,7,6,7,4
13,8,7,7,4
14,8,8,8,4
15,9,8,10,4
16,9,8,10,4
17,10,9,10,4
18,10,11,11,4
19,11,11,12,4
20,12,12,13,4
21,12,14,14,4
22,14,15,15,4
23,16,16,16,4
24,17,18,17,5
25,17,18,19,5
26,17,18,20,6
27,17,19,20,6
28,18,20,20,6
29,18,20,22,6
30,20,22,22,7
31,21,23,24,7
32,22,23,24,7
33,22,23,24,7
34,24,24,25,7
35,24,25,25,8
36,25,27,25,8
37,25,28,25,8
38,26,30,26,8
39,27,31,27,8
40,28,32,28,8
41,29,33,28,8
42,31,34,29,8
43,33,35,30,8
44,35,36,30,8
45,36,38,31,9
46,37,40,33,9
47,39,40,34,11
48,40,40,34,11
49,41,41,35,11
50,42,43,35,11
51,44,45,36,11
52,44,47,38,11
53,44,47,39,11
54,46,48,39,11
55,47,48,39,11
56,48,49,40,11
57,48,49,42,11
58,50,50,42,11
59,51,51,43,11
60,52,52,45,11
61,52,53,47,11
62,52,53,48,11
63,53,54,48,11
64,55,54,48,11
65,55,55,48,11
66,56,55,48,11
67,56,56,48,11
68,56,56,48,11
69,56,56,48,11
70,56,56,48,11
71,56,56,48,11
72,56,56,48,11
73,56,56,48,11
74,56,56,48,11
75,56,56,49,11
76,56,56,49,11
77,56,56,49,11
78,56,56,49,11
79,56,56,50,11
80,56,56,50,11
81,56,56,52,11
82,56,56,52,11
83,56,56,52,11
84,56,56,53,11
85,56,56,53,11
86,56,56,54,11
87,56,56,54,11
88,56,56,54,11
89,56,56,54,11
90,56,56,54,11
91,56,56,54,11
92,56,56,54,11
93,56,56,54,11
94,56,56,54,12
95,56,56,54,12
96,56,56,54,12
97,56,56,54,12
98,56,56,54,12
99,56,56,54,13
100,56,56,55,14
1,2,2,2,2
2,2,2,2,2
3,3,3,3,2
4,4,4,4,2
5,5,5,5,2
6,5,5,5,2
7,5,5,6,2
8,7,7,7,2
9,8,8,8,2
10,9,10,10,3
11,9,11,10,3
12,11,12,12,3
13,11,12,14,3
14,12,13,14,3
15,13,13,14,3
16,13,14,16,3
17,14,15,18,3
18,15,15,20,3
19,16,16,22,3
20,16,18,24,3
21,18,19,24,4
22,20,20,24,4
23,21,22,26,5
24,23,22,28,5
25,25,24,29,5
26,26,25,30,5
27,27,25,31,5
28,28,27,32,5
29,28,27,33,5
30,29,28,33,7
31,30,30,33,7
32,31,31,33,7
33,31,31,33,7
34,33,33,34,7
35,34,34,36,7
36,36,35,38,7
37,36,37,38,7
38,38,38,40,7
39,38,40,40,8
40,38,40,40,8
41,40,41,41,9
42,42,43,42,10
43,42,45,42,10
44,43,45,42,10
45,45,45,42,10
46,46,45,42,10
47,46,46,42,10
48,46,46,43,10
49,46,46,43,10
50,46,46,43,10
51,46,46,43,10
52,46,46,43,10
53,47,46,43,10
54,47,46,43,10
55,48,47,43,10
56,49,47,43,10
57,49,47,43,10
58,49,47,43,10
59,49,47,43,10
60,50,47,43,10
61,50,47,43,10
62,50,47,44,10
63,50,48,44,10
64,51,48,44,11
65,51,48,45,11
66,52,48,45,11
67,52,48,45,11
68,52,49,45,11
69,52,49,45,11
70,52,49,45,11
71,52,49,46,11
72,52,50,46,11
73,52,50,46,11
74,52,51,46,11
75,52,51,46,11
76,52,51,46,11
77,52,51,46,11
78,52,51,46,13
79,52,51,46,13
80,52,51,46,13
81,52,51,46,13
82,52,51,46,13
83,52,51,47,13
84,52,51,47,13
85,52,51,47,13
86,52,51,47,13
87,52,51,47,13
88,52,51,48,13
89,52,51,49,14
90,52,51,49,14
91,52,51,49,14
92,52,51,49,14
93,52,51,49,14
94,52,51,49,14
95,52,51,50,14
96,52,51,50,14
97,52,51,50,14
98,52,51,50,14
99,52,51,50,14
100,52,51,50,14
