1,2,2,2,2
2,2,2,2,2
3,2,2,2,2
4,2,2,2,2
5,2,2,2,2
6,2,2,2,2
7,2,2,2,2
8,2,2,2,2
9,2,2,2,2
10,3,2,3,2
11,3,2,3,2
12,4,2,4,2
13,4,2,4,2
14,4,2,4,2
15,4,2,4,2
16,4,2,4,2
17,4,2,4,2
18,4,2,4,2
19,5,2,5,2
20,5,2,5,2
21,6,2,6,2
22,8,2,6,2
23,8,2,6,2
24,9,2,7,2
25,9,2,7,2
26,9,2,7,3
27,9,2,7,3
28,9,2,7,3
29,9,2,7,3
30,11,2,7,3
31,11,2,7,3
32,12,2,8,3
33,12,2,8,3
34,12,2,8,3
35,12,2,8,3
36,13,2,9,3
37,13,2,9,3
38,13,2,9,3
39,13,2,9,3
40,13,2,9,3
41,13,2,9,3
42,14,2,9,3
43,14,2,10,4
44,14,2,10,4
45,14,2,11,4
46,14,2,11,4
47,15,2,11,4
48,16,2,11,4
49,16,2,11,4
50,16,2,11,4
51,17,2,11,4
52,18,2,12,4
53,18,2,12,4
54,19,2,12,4
55,19,2,12,4
56,19,2,12,4
57,19,2,12,4
58,19,2,12,4
59,19,2,12,4
60,20,2,12,4
61,20,2,12,5
62,21,2,12,5
63,21,2,12,5
64,21,2,12,5
65,21,2,13,5
66,21,2,14,5
67,21,2,15,5
68,21,2,15,5
69,21,2,15,5
70,23,2,15,5
71,23,2,15,5
72,24,2,15,6
73,24,2,16,6
74,24,2,16,6
75,24,2,16,6
76,24,2,16,6
77,24,2,16,6
78,24,2,16,6
79,24,2,16,6
80,24,2,16,6
81,24,2,16,6
82,24,2,16,6
83,24,2,16,6
84,24,2,16,6
85,24,2,16,6
86,24,2,16,6
87,24,2,16,6
88,24,2,16,6
89,24,2,16,6
90,24,2,16,6
91,24,2,16,6
92,24,2,16,6
93,24,2,16,6
94,24,2,16,6
95,24,2,16,6
96,24,2,16,6
97,24,2,16,7
98,24,2,16,7
99,24,2,16,7
100,24,2,16,7
1,2,2,2,2
2,2,2,2,2
3,2,2,2,2
4,3,3,4,2
5,3,5,6,2
6,3,6,7,2
7,3,6,7,2
8,3,6,9,2
9,3,6,9,2
10,3,7,9,2
11,4,7,10,3
12,4,7,11,3
13,4,7,11,3
14,4,7,13,3
15,4,7,15,3
16,4,7,15,3
17,4,7,16,3
18,4,7,18,4
19,4,8,20,5
20,4,9,21,5
21,4,9,23,5
22,4,11,24,5
23,4,11,26,5
24,4,11,28,5
25,4,11,30,5
26,4,11,31,7
27,5,11,31,7
28,5,12,33,7
29,5,13,34,8
30,6,13,34,8
31,6,14,35,8
32,6,14,36,8
33,7,14,36,9
34,7,14,37,9
35,7,14,38,9
36,8,15,38,9
37,8,15,39,9
38,8,15,41,9
39,10,15,41,9
40,12,15,42,9
41,12,15,42,11
42,12,15,44,11
43,12,15,44,11
44,12,16,44,12
45,12,17,46,13
46,12,17,46,13
47,12,17,47,14
48,12,18,47,14
49,13,18,47,14
50,13,18,48,14
51,13,19,49,14
52,13,20,49,14
53,13,20,49,14
54,14,20,50,14
55,14,20,50,14
56,14,20,50,14
57,14,20,50,14
58,14,20,50,14
59,14,20,50,14
60,14,21,50,15
61,14,22,50,15
62,14,23,50,15
63,14,23,50,15
64,14,23,50,15
65,14,23,51,15
66,14,24,53,15
67,14,24,54,15
68,14,24,54,15
69,14,24,55,15
70,14,24,55,15
71,14,25,55,16
72,14,26,55,16
73,14,26,55,16
74,14,26,55,16
75,14,26,55,17
76,14,26,55,17
77,14,26,55,17
78,14,26,55,17
79,14,26,55,17
80,14,26,55,17
81,14,26,55,17
82,14,28,55,17
83,15,29,55,17
84,15,29,55,17
85,15,30,55,17
86,15,31,56,17
87,15,31,56,17
88,15,32,56,18
89,15,33,56,18
